"date_time","blog","twitter","news","total","cat"
2018-09-04 00:00:00,5112.0000,3751.0000,816.0000,9679.0000,health
2018-09-05 00:00:00,2282.0000,3328.0000,681.0000,6291.0000,health
2018-09-06 00:00:00,4022.0000,3426.0000,708.0000,8156.0000,health
2018-09-07 00:00:00,5103.0000,3353.0000,549.0000,9005.0000,health
2018-09-08 00:00:00,2934.0000,3077.0000,206.0000,6217.0000,health
2018-09-09 00:00:00,2829.0000,3130.0000,342.0000,6301.0000,health
2018-09-10 00:00:00,5830.0000,3593.0000,920.0000,10343.0000,health
2018-09-11 00:00:00,5248.0000,3395.0000,733.0000,9376.0000,health
2018-09-12 00:00:00,5450.0000,3169.0000,685.0000,9304.0000,health
2018-09-13 00:00:00,5392.0000,3600.0000,711.0000,9703.0000,health
2018-09-14 00:00:00,5230.0000,4145.0000,517.0000,9892.0000,health
2018-09-15 00:00:00,2752.0000,3807.0000,143.0000,6702.0000,health
2018-09-16 00:00:00,2744.0000,3975.0000,240.0000,6959.0000,health
2018-09-17 00:00:00,5454.0000,5146.0000,651.0000,11251.0000,health
2018-09-18 00:00:00,5445.0000,4177.0000,627.0000,10249.0000,health
2018-09-19 00:00:00,5343.0000,4297.0000,568.0000,10208.0000,health
2018-09-20 00:00:00,5329.0000,4559.0000,649.0000,10537.0000,health
2018-09-21 00:00:00,5046.0000,4379.0000,522.0000,9947.0000,health
2018-09-22 00:00:00,2753.0000,4577.0000,247.0000,7577.0000,health
2018-09-23 00:00:00,2218.0000,4500.0000,195.0000,6913.0000,health
2018-09-24 00:00:00,2083.0000,4424.0000,173.0000,6680.0000,health
2018-09-25 00:00:00,2265.0000,3720.0000,158.0000,6143.0000,health
2018-09-26 00:00:00,3073.0000,3530.0000,281.0000,6884.0000,health
2018-09-27 00:00:00,5112.0000,1596.0000,671.0000,7379.0000,health
2018-09-28 00:00:00,5211.0000,2110.0000,478.0000,7799.0000,health
2018-09-29 00:00:00,2938.0000,1874.0000,180.0000,4992.0000,health
2018-09-30 00:00:00,2802.0000,2027.0000,313.0000,5142.0000,health
2018-10-01 00:00:00,5658.0000,3418.0000,752.0000,9828.0000,health
2018-10-02 00:00:00,5535.0000,4645.0000,692.0000,10872.0000,health
2018-10-03 00:00:00,3466.0000,3204.0000,275.0000,6945.0000,health
2018-10-04 00:00:00,5308.0000,3108.0000,612.0000,9028.0000,health
2018-10-05 00:00:00,5402.0000,4222.0000,553.0000,10177.0000,health
2018-10-06 00:00:00,2899.0000,3790.0000,146.0000,6835.0000,health
2018-10-07 00:00:00,1355.0000,3767.0000,301.0000,5423.0000,health
2018-10-08 00:00:00,3917.0000,5287.0000,667.0000,9871.0000,health
2018-10-09 00:00:00,3091.0000,4153.0000,294.0000,7538.0000,health
2018-10-10 00:00:00,5690.0000,5345.0000,689.0000,11724.0000,health
2018-10-11 00:00:00,5640.0000,4579.0000,705.0000,10924.0000,health
2018-10-12 00:00:00,5540.0000,6779.0000,617.0000,12936.0000,health
2018-10-13 00:00:00,2951.0000,5351.0000,280.0000,8582.0000,health
2018-10-14 00:00:00,2703.0000,4230.0000,388.0000,7321.0000,health
2018-10-15 00:00:00,5288.0000,4564.0000,739.0000,10591.0000,health
2018-10-16 00:00:00,2484.0000,4461.0000,690.0000,7635.0000,health
2018-10-17 00:00:00,4350.0000,4267.0000,625.0000,9242.0000,health
2018-10-18 00:00:00,5432.0000,4657.0000,657.0000,10746.0000,health
2018-10-19 00:00:00,5461.0000,5755.0000,663.0000,11879.0000,health
2018-10-20 00:00:00,3035.0000,4291.0000,188.0000,7514.0000,health
2018-10-21 00:00:00,2700.0000,3975.0000,298.0000,6973.0000,health
2018-10-22 00:00:00,5527.0000,4736.0000,605.0000,10868.0000,health
2018-10-23 00:00:00,5656.0000,4268.0000,656.0000,10580.0000,health
2018-10-24 00:00:00,5464.0000,3799.0000,739.0000,10002.0000,health
2018-10-25 00:00:00,5341.0000,4065.0000,733.0000,10139.0000,health
2018-10-26 00:00:00,5157.0000,4492.0000,555.0000,10204.0000,health
2018-10-27 00:00:00,2743.0000,3643.0000,185.0000,6571.0000,health
2018-10-28 00:00:00,2772.0000,3573.0000,334.0000,6679.0000,health
2018-10-29 00:00:00,5558.0000,4629.0000,714.0000,10901.0000,health
2018-10-30 00:00:00,5642.0000,4090.0000,788.0000,10520.0000,health
2018-10-31 00:00:00,5549.0000,4290.0000,785.0000,10624.0000,health
2018-11-01 00:00:00,5454.0000,4274.0000,739.0000,10467.0000,health
2018-11-02 00:00:00,5180.0000,3878.0000,584.0000,9642.0000,health
2018-11-03 00:00:00,2792.0000,3646.0000,201.0000,6639.0000,health
2018-11-04 00:00:00,2693.0000,4355.0000,329.0000,7377.0000,health
2018-11-05 00:00:00,5616.0000,4749.0000,784.0000,11149.0000,health
2018-11-06 00:00:00,5761.0000,4731.0000,746.0000,11238.0000,health
2018-11-07 00:00:00,6127.0000,4349.0000,851.0000,11327.0000,health
2018-11-08 00:00:00,5758.0000,4273.0000,667.0000,10698.0000,health
2018-11-09 00:00:00,5481.0000,4323.0000,541.0000,10345.0000,health
2018-11-10 00:00:00,2878.0000,3740.0000,180.0000,6798.0000,health
2018-11-11 00:00:00,2685.0000,3869.0000,318.0000,6872.0000,health
2018-11-12 00:00:00,5564.0000,4458.0000,720.0000,10742.0000,health
2018-11-13 00:00:00,5487.0000,4432.0000,812.0000,10731.0000,health
2018-11-14 00:00:00,5552.0000,3940.0000,695.0000,10187.0000,health
2018-11-15 00:00:00,5163.0000,4071.0000,631.0000,9865.0000,health
2018-11-16 00:00:00,5052.0000,4305.0000,487.0000,9844.0000,health
2018-11-17 00:00:00,2707.0000,4073.0000,169.0000,6949.0000,health
2018-11-18 00:00:00,2600.0000,4245.0000,265.0000,7110.0000,health
2018-11-19 00:00:00,5587.0000,4565.0000,695.0000,10847.0000,health
2018-11-20 00:00:00,5584.0000,4831.0000,647.0000,11062.0000,health
2018-11-21 00:00:00,5720.0000,4607.0000,583.0000,10910.0000,health
2018-11-22 00:00:00,5826.0000,4806.0000,754.0000,11386.0000,health
2018-11-23 00:00:00,5406.0000,4472.0000,688.0000,10566.0000,health
2018-11-24 00:00:00,2803.0000,4125.0000,171.0000,7099.0000,health
2018-11-25 00:00:00,2423.0000,3884.0000,242.0000,6549.0000,health
2018-11-26 00:00:00,5474.0000,4898.0000,626.0000,10998.0000,health
2018-11-27 00:00:00,5609.0000,4919.0000,607.0000,11135.0000,health
2018-11-28 00:00:00,5889.0000,4607.0000,717.0000,11213.0000,health
2018-11-29 00:00:00,5459.0000,4699.0000,795.0000,10953.0000,health
2018-11-30 00:00:00,5582.0000,4667.0000,573.0000,10822.0000,health
2018-12-01 00:00:00,2750.0000,4375.0000,179.0000,7304.0000,health
2018-12-02 00:00:00,2705.0000,3656.0000,283.0000,6644.0000,health
2018-12-03 00:00:00,5509.0000,5533.0000,706.0000,11748.0000,health
2018-12-04 00:00:00,5846.0000,5589.0000,749.0000,12184.0000,health
2018-12-05 00:00:00,5554.0000,5068.0000,706.0000,11328.0000,health
2018-12-06 00:00:00,5488.0000,5319.0000,751.0000,11558.0000,health
2018-12-07 00:00:00,5356.0000,5327.0000,716.0000,11399.0000,health
2018-12-08 00:00:00,2730.0000,4815.0000,275.0000,7820.0000,health
2018-12-09 00:00:00,2530.0000,4653.0000,299.0000,7482.0000,health
2018-12-10 00:00:00,5504.0000,5661.0000,804.0000,11969.0000,health
2018-12-11 00:00:00,5392.0000,5171.0000,728.0000,11291.0000,health
2018-12-12 00:00:00,5562.0000,4485.0000,865.0000,10912.0000,health
2018-12-13 00:00:00,5277.0000,4530.0000,631.0000,10438.0000,health
2018-12-14 00:00:00,5047.0000,4877.0000,681.0000,10605.0000,health
2018-12-15 00:00:00,2585.0000,3651.0000,233.0000,6469.0000,health
2018-12-16 00:00:00,2405.0000,4991.0000,301.0000,7697.0000,health
2018-12-17 00:00:00,4258.0000,5445.0000,626.0000,10329.0000,health
2018-12-18 00:00:00,4757.0000,5496.0000,674.0000,10927.0000,health
2018-12-19 00:00:00,4745.0000,5001.0000,654.0000,10400.0000,health
2018-12-20 00:00:00,4696.0000,5125.0000,753.0000,10574.0000,health
2018-12-21 00:00:00,4665.0000,4773.0000,534.0000,9972.0000,health
2018-12-22 00:00:00,2563.0000,4394.0000,169.0000,7126.0000,health
2018-12-23 00:00:00,2255.0000,4423.0000,274.0000,6952.0000,health
2018-12-24 00:00:00,4314.0000,5021.0000,525.0000,9860.0000,health
2018-12-25 00:00:00,2220.0000,4223.0000,299.0000,6742.0000,health
2018-12-26 00:00:00,4944.0000,4439.0000,694.0000,10077.0000,health
2018-12-27 00:00:00,5264.0000,4939.0000,786.0000,10989.0000,health
2018-12-28 00:00:00,5248.0000,5602.0000,658.0000,11508.0000,health
2018-12-29 00:00:00,2614.0000,3575.0000,227.0000,6416.0000,health
2018-12-30 00:00:00,2402.0000,5007.0000,325.0000,7734.0000,health
2018-12-31 00:00:00,5238.0000,7170.0000,589.0000,12997.0000,health
2019-01-01 00:00:00,3649.0000,7724.0000,582.0000,11955.0000,health
2019-01-02 00:00:00,5810.0000,6119.0000,969.0000,12898.0000,health
2019-01-03 00:00:00,5444.0000,5614.0000,788.0000,11846.0000,health
2019-01-04 00:00:00,5116.0000,5753.0000,724.0000,11593.0000,health
2019-01-05 00:00:00,2630.0000,4449.0000,194.0000,7273.0000,health
2019-01-06 00:00:00,2436.0000,3774.0000,327.0000,6537.0000,health
2019-01-07 00:00:00,5080.0000,4532.0000,762.0000,10374.0000,health
2019-01-08 00:00:00,5479.0000,4993.0000,741.0000,11213.0000,health
2019-01-09 00:00:00,5679.0000,5239.0000,683.0000,11601.0000,health
2019-01-10 00:00:00,5393.0000,4635.0000,671.0000,10699.0000,health
2019-01-11 00:00:00,5225.0000,5863.0000,715.0000,11803.0000,health
2019-01-12 00:00:00,2735.0000,4753.0000,220.0000,7708.0000,health
2019-01-13 00:00:00,2455.0000,4666.0000,296.0000,7417.0000,health
2019-01-14 00:00:00,5966.0000,5828.0000,829.0000,12623.0000,health
2019-01-15 00:00:00,6187.0000,5458.0000,784.0000,12429.0000,health
2019-01-16 00:00:00,5812.0000,6067.0000,756.0000,12635.0000,health
2019-01-17 00:00:00,5572.0000,5864.0000,752.0000,12188.0000,health
2019-01-18 00:00:00,5211.0000,5631.0000,489.0000,11331.0000,health
2019-01-19 00:00:00,2867.0000,4747.0000,207.0000,7821.0000,health
2019-01-20 00:00:00,2454.0000,4394.0000,288.0000,7136.0000,health
2019-01-21 00:00:00,5420.0000,5388.0000,634.0000,11442.0000,health
2019-01-22 00:00:00,5414.0000,5417.0000,730.0000,11561.0000,health
2019-01-23 00:00:00,5061.0000,5701.0000,715.0000,11477.0000,health
2019-01-24 00:00:00,4830.0000,5182.0000,755.0000,10767.0000,health
2019-01-25 00:00:00,4809.0000,5544.0000,623.0000,10976.0000,health
2019-01-26 00:00:00,2541.0000,5183.0000,163.0000,7887.0000,health
2019-01-27 00:00:00,2364.0000,4398.0000,243.0000,7005.0000,health
2019-01-28 00:00:00,4821.0000,4831.0000,746.0000,10398.0000,health
2019-01-29 00:00:00,4857.0000,5035.0000,768.0000,10660.0000,health
2019-01-30 00:00:00,4662.0000,4570.0000,688.0000,9920.0000,health
2019-01-31 00:00:00,4617.0000,3800.0000,678.0000,9095.0000,health
2019-02-01 00:00:00,4265.0000,4407.0000,423.0000,9095.0000,health
2019-02-02 00:00:00,2271.0000,4579.0000,190.0000,7040.0000,health
2019-02-03 00:00:00,2001.0000,4668.0000,164.0000,6833.0000,health
2019-02-04 00:00:00,1975.0000,5050.0000,200.0000,7225.0000,health
2019-02-05 00:00:00,1725.0000,5778.0000,220.0000,7723.0000,health
2019-02-06 00:00:00,2120.0000,4008.0000,332.0000,6460.0000,health
2019-02-07 00:00:00,4436.0000,4996.0000,648.0000,10080.0000,health
2019-02-08 00:00:00,4483.0000,5359.0000,644.0000,10486.0000,health
2019-02-09 00:00:00,2529.0000,4471.0000,189.0000,7189.0000,health
2019-02-10 00:00:00,2188.0000,4636.0000,163.0000,6987.0000,health
2019-02-11 00:00:00,5071.0000,4778.0000,675.0000,10524.0000,health
2019-02-12 00:00:00,5358.0000,5498.0000,883.0000,11739.0000,health
2019-02-13 00:00:00,5261.0000,5590.0000,773.0000,11624.0000,health
2019-02-14 00:00:00,5151.0000,4790.0000,756.0000,10697.0000,health
2019-02-15 00:00:00,4974.0000,4758.0000,548.0000,10280.0000,health
2019-02-16 00:00:00,2701.0000,4589.0000,190.0000,7480.0000,health
2019-02-17 00:00:00,2742.0000,4456.0000,273.0000,7471.0000,health
2019-02-18 00:00:00,5254.0000,5260.0000,739.0000,11253.0000,health
2019-02-19 00:00:00,5247.0000,4897.0000,785.0000,10929.0000,health
2019-02-20 00:00:00,5346.0000,6233.0000,793.0000,12372.0000,health
2019-02-21 00:00:00,5016.0000,5341.0000,783.0000,11140.0000,health
2019-02-22 00:00:00,5063.0000,4902.0000,507.0000,10472.0000,health
2019-02-23 00:00:00,2644.0000,4646.0000,175.0000,7465.0000,health
2019-02-24 00:00:00,2610.0000,4700.0000,254.0000,7564.0000,health
2019-02-25 00:00:00,5804.0000,5354.0000,752.0000,11910.0000,health
2019-02-26 00:00:00,5089.0000,4808.0000,691.0000,10588.0000,health
2019-02-27 00:00:00,5190.0000,4057.0000,805.0000,10052.0000,health
2019-02-28 00:00:00,5009.0000,5079.0000,609.0000,10697.0000,health
2019-03-01 00:00:00,2958.0000,4931.0000,218.0000,8107.0000,health
2019-03-02 00:00:00,2781.0000,4970.0000,248.0000,7999.0000,health
2019-03-03 00:00:00,2671.0000,4725.0000,255.0000,7651.0000,health
2019-03-04 00:00:00,5062.0000,5870.0000,636.0000,11568.0000,health
2019-03-05 00:00:00,5865.0000,5608.0000,839.0000,12312.0000,health
2019-03-06 00:00:00,6189.0000,5884.0000,1061.0000,13134.0000,health
2019-03-07 00:00:00,5797.0000,4988.0000,890.0000,11675.0000,health
2019-03-08 00:00:00,5278.0000,4247.0000,613.0000,10138.0000,health
2019-03-09 00:00:00,2864.0000,4019.0000,214.0000,7097.0000,health
2019-03-10 00:00:00,2748.0000,3962.0000,358.0000,7068.0000,health
2019-03-11 00:00:00,5464.0000,4433.0000,888.0000,10785.0000,health
2019-03-12 00:00:00,5435.0000,4110.0000,751.0000,10296.0000,health
2019-03-13 00:00:00,5371.0000,4173.0000,737.0000,10281.0000,health
2019-03-14 00:00:00,5290.0000,4076.0000,880.0000,10246.0000,health
2019-03-15 00:00:00,5245.0000,3908.0000,652.0000,9805.0000,health
2019-03-16 00:00:00,2718.0000,3603.0000,225.0000,6546.0000,health
2019-03-17 00:00:00,2700.0000,3586.0000,261.0000,6547.0000,health
2019-03-18 00:00:00,5349.0000,4525.0000,848.0000,10722.0000,health
2019-03-19 00:00:00,5361.0000,4348.0000,803.0000,10512.0000,health
2019-03-20 00:00:00,5264.0000,4555.0000,756.0000,10575.0000,health
2019-03-21 00:00:00,5523.0000,4332.0000,807.0000,10662.0000,health
2019-03-22 00:00:00,5279.0000,4201.0000,604.0000,10084.0000,health
2019-03-23 00:00:00,2801.0000,4166.0000,197.0000,7164.0000,health
2019-03-24 00:00:00,2878.0000,4509.0000,257.0000,7644.0000,health
2019-03-25 00:00:00,5439.0000,6500.0000,716.0000,12655.0000,health
2019-03-26 00:00:00,5552.0000,5045.0000,877.0000,11474.0000,health
2019-03-27 00:00:00,5374.0000,4655.0000,884.0000,10913.0000,health
2019-03-28 00:00:00,5440.0000,4459.0000,787.0000,10686.0000,health
2019-03-29 00:00:00,5013.0000,4160.0000,521.0000,9694.0000,health
2019-03-30 00:00:00,2815.0000,4050.0000,201.0000,7066.0000,health
2019-03-31 00:00:00,2630.0000,3958.0000,370.0000,6958.0000,health
2019-04-01 00:00:00,5301.0000,3986.0000,720.0000,10007.0000,health
2019-04-02 00:00:00,5231.0000,4364.0000,700.0000,10295.0000,health
2019-04-03 00:00:00,5268.0000,4028.0000,815.0000,10111.0000,health
2019-04-04 00:00:00,5315.0000,4707.0000,715.0000,10737.0000,health
2019-04-05 00:00:00,5275.0000,3895.0000,641.0000,9811.0000,health
2019-04-06 00:00:00,2737.0000,4221.0000,250.0000,7208.0000,health
2019-04-07 00:00:00,2666.0000,4282.0000,314.0000,7262.0000,health
2019-04-08 00:00:00,5405.0000,4483.0000,770.0000,10658.0000,health
2019-04-09 00:00:00,5317.0000,4863.0000,733.0000,10913.0000,health
2019-04-10 00:00:00,5430.0000,5786.0000,894.0000,12110.0000,health
2019-04-11 00:00:00,5215.0000,4754.0000,761.0000,10730.0000,health
2019-04-12 00:00:00,4977.0000,4269.0000,640.0000,9886.0000,health
2019-04-13 00:00:00,2556.0000,4056.0000,206.0000,6818.0000,health
2019-04-14 00:00:00,2527.0000,3452.0000,306.0000,6285.0000,health
2019-04-15 00:00:00,5131.0000,4847.0000,707.0000,10685.0000,health
2019-04-16 00:00:00,4982.0000,4277.0000,619.0000,9878.0000,health
2019-04-17 00:00:00,5064.0000,4384.0000,784.0000,10232.0000,health
2019-04-18 00:00:00,4990.0000,4444.0000,891.0000,10325.0000,health
2019-04-19 00:00:00,4863.0000,4702.0000,654.0000,10219.0000,health
2019-04-20 00:00:00,2672.0000,4443.0000,209.0000,7324.0000,health
2019-04-21 00:00:00,2651.0000,4051.0000,319.0000,7021.0000,health
2019-04-22 00:00:00,5160.0000,4493.0000,889.0000,10542.0000,health
2019-04-23 00:00:00,5134.0000,4500.0000,757.0000,10391.0000,health
2019-04-24 00:00:00,5205.0000,3910.0000,855.0000,9970.0000,health
2019-04-25 00:00:00,5052.0000,3666.0000,785.0000,9503.0000,health
2019-04-26 00:00:00,4481.0000,3856.0000,723.0000,9060.0000,health
2019-04-27 00:00:00,2559.0000,3158.0000,154.0000,5871.0000,health
2019-04-28 00:00:00,2394.0000,3888.0000,200.0000,6482.0000,health
2019-04-29 00:00:00,5154.0000,5662.0000,800.0000,11616.0000,health
2019-04-30 00:00:00,4943.0000,5030.0000,777.0000,10750.0000,health
2016-01-01 00:00:00,621.0000,1342.0000,21.0000,1984.0000,hobby
2016-01-02 00:00:00,640.0000,1694.0000,28.0000,2362.0000,hobby
2016-01-03 00:00:00,628.0000,1640.0000,27.0000,2295.0000,hobby
2016-01-04 00:00:00,922.0000,1705.0000,51.0000,2678.0000,hobby
2016-01-05 00:00:00,965.0000,1902.0000,55.0000,2922.0000,hobby
2016-01-06 00:00:00,955.0000,1586.0000,67.0000,2608.0000,hobby
2016-01-07 00:00:00,899.0000,1712.0000,67.0000,2678.0000,hobby
2016-01-08 00:00:00,836.0000,1564.0000,61.0000,2461.0000,hobby
2016-01-09 00:00:00,640.0000,1544.0000,31.0000,2215.0000,hobby
2016-01-10 00:00:00,644.0000,1691.0000,20.0000,2355.0000,hobby
2016-01-11 00:00:00,898.0000,1543.0000,48.0000,2489.0000,hobby
2016-01-12 00:00:00,866.0000,1372.0000,119.0000,2357.0000,hobby
2016-01-13 00:00:00,940.0000,1470.0000,66.0000,2476.0000,hobby
2016-01-14 00:00:00,989.0000,1273.0000,63.0000,2325.0000,hobby
2016-01-15 00:00:00,784.0000,1657.0000,83.0000,2524.0000,hobby
2016-01-16 00:00:00,611.0000,1645.0000,19.0000,2275.0000,hobby
2016-01-17 00:00:00,640.0000,1569.0000,28.0000,2237.0000,hobby
2016-01-18 00:00:00,906.0000,1403.0000,60.0000,2369.0000,hobby
2016-01-19 00:00:00,923.0000,1406.0000,91.0000,2420.0000,hobby
2016-01-20 00:00:00,932.0000,1311.0000,49.0000,2292.0000,hobby
2016-01-21 00:00:00,921.0000,1550.0000,50.0000,2521.0000,hobby
2016-01-22 00:00:00,850.0000,1748.0000,57.0000,2655.0000,hobby
2016-01-23 00:00:00,730.0000,1906.0000,22.0000,2658.0000,hobby
2016-01-24 00:00:00,669.0000,1817.0000,16.0000,2502.0000,hobby
2016-01-25 00:00:00,912.0000,2152.0000,38.0000,3102.0000,hobby
2016-01-26 00:00:00,926.0000,1826.0000,40.0000,2792.0000,hobby
2016-01-27 00:00:00,890.0000,1992.0000,45.0000,2927.0000,hobby
2016-01-28 00:00:00,846.0000,2121.0000,72.0000,3039.0000,hobby
2016-01-29 00:00:00,859.0000,2109.0000,58.0000,3026.0000,hobby
2016-01-30 00:00:00,654.0000,2005.0000,26.0000,2685.0000,hobby
2016-01-31 00:00:00,569.0000,1966.0000,33.0000,2568.0000,hobby
2016-02-01 00:00:00,863.0000,2109.0000,40.0000,3012.0000,hobby
2016-02-02 00:00:00,870.0000,1911.0000,54.0000,2835.0000,hobby
2016-02-03 00:00:00,849.0000,1818.0000,48.0000,2715.0000,hobby
2016-02-04 00:00:00,782.0000,1575.0000,56.0000,2413.0000,hobby
2016-02-05 00:00:00,771.0000,1859.0000,71.0000,2701.0000,hobby
2016-02-06 00:00:00,552.0000,1756.0000,30.0000,2338.0000,hobby
2016-02-07 00:00:00,445.0000,2047.0000,17.0000,2509.0000,hobby
2016-02-08 00:00:00,467.0000,1950.0000,13.0000,2430.0000,hobby
2016-02-09 00:00:00,513.0000,1949.0000,12.0000,2474.0000,hobby
2016-02-10 00:00:00,695.0000,2151.0000,18.0000,2864.0000,hobby
2016-02-11 00:00:00,862.0000,2343.0000,44.0000,3249.0000,hobby
2016-02-12 00:00:00,866.0000,2016.0000,52.0000,2934.0000,hobby
2016-02-13 00:00:00,700.0000,2086.0000,22.0000,2808.0000,hobby
2016-02-14 00:00:00,677.0000,2143.0000,19.0000,2839.0000,hobby
2016-02-15 00:00:00,896.0000,2254.0000,65.0000,3215.0000,hobby
2016-02-16 00:00:00,930.0000,2075.0000,63.0000,3068.0000,hobby
2016-02-17 00:00:00,862.0000,1882.0000,50.0000,2794.0000,hobby
2016-02-18 00:00:00,938.0000,1853.0000,53.0000,2844.0000,hobby
2016-02-19 00:00:00,885.0000,1970.0000,43.0000,2898.0000,hobby
2016-02-20 00:00:00,645.0000,1967.0000,11.0000,2623.0000,hobby
2016-02-21 00:00:00,686.0000,2103.0000,20.0000,2809.0000,hobby
2016-02-22 00:00:00,980.0000,2201.0000,58.0000,3239.0000,hobby
2016-02-23 00:00:00,962.0000,2234.0000,34.0000,3230.0000,hobby
2016-02-24 00:00:00,962.0000,1713.0000,65.0000,2740.0000,hobby
2016-02-25 00:00:00,875.0000,1622.0000,51.0000,2548.0000,hobby
2016-02-26 00:00:00,815.0000,2724.0000,72.0000,3611.0000,hobby
2016-02-27 00:00:00,742.0000,2034.0000,16.0000,2792.0000,hobby
2016-02-28 00:00:00,676.0000,2114.0000,38.0000,2828.0000,hobby
2016-02-29 00:00:00,847.0000,2005.0000,57.0000,2909.0000,hobby
2016-03-01 00:00:00,681.0000,2025.0000,24.0000,2730.0000,hobby
2016-03-02 00:00:00,815.0000,1922.0000,64.0000,2801.0000,hobby
2016-03-03 00:00:00,834.0000,1460.0000,63.0000,2357.0000,hobby
2016-03-04 00:00:00,753.0000,1719.0000,63.0000,2535.0000,hobby
2016-03-05 00:00:00,612.0000,2005.0000,25.0000,2642.0000,hobby
2016-03-06 00:00:00,596.0000,2116.0000,14.0000,2726.0000,hobby
2016-03-07 00:00:00,834.0000,1717.0000,41.0000,2592.0000,hobby
2016-03-08 00:00:00,840.0000,1714.0000,38.0000,2592.0000,hobby
2016-03-09 00:00:00,824.0000,1583.0000,46.0000,2453.0000,hobby
2016-03-10 00:00:00,798.0000,1554.0000,29.0000,2381.0000,hobby
2016-03-11 00:00:00,683.0000,1647.0000,44.0000,2374.0000,hobby
2016-03-12 00:00:00,509.0000,1593.0000,15.0000,2117.0000,hobby
2016-03-13 00:00:00,592.0000,2162.0000,12.0000,2766.0000,hobby
2016-03-14 00:00:00,825.0000,1706.0000,69.0000,2600.0000,hobby
2016-03-15 00:00:00,770.0000,1632.0000,60.0000,2462.0000,hobby
2016-03-16 00:00:00,759.0000,1709.0000,62.0000,2530.0000,hobby
2016-03-17 00:00:00,741.0000,1583.0000,42.0000,2366.0000,hobby
2016-03-18 00:00:00,752.0000,1751.0000,51.0000,2554.0000,hobby
2016-03-19 00:00:00,550.0000,1869.0000,23.0000,2442.0000,hobby
2016-03-20 00:00:00,639.0000,2013.0000,9.0000,2661.0000,hobby
2016-03-21 00:00:00,840.0000,1705.0000,46.0000,2591.0000,hobby
2016-03-22 00:00:00,903.0000,1799.0000,33.0000,2735.0000,hobby
2016-03-23 00:00:00,837.0000,1184.0000,40.0000,2061.0000,hobby
2016-03-24 00:00:00,962.0000,1578.0000,43.0000,2583.0000,hobby
2016-03-25 00:00:00,937.0000,1527.0000,32.0000,2496.0000,hobby
2016-03-26 00:00:00,792.0000,1711.0000,19.0000,2522.0000,hobby
2016-03-27 00:00:00,786.0000,2265.0000,19.0000,3070.0000,hobby
2016-03-28 00:00:00,1095.0000,2040.0000,55.0000,3190.0000,hobby
2016-03-29 00:00:00,1048.0000,1822.0000,48.0000,2918.0000,hobby
2016-03-30 00:00:00,1028.0000,1759.0000,63.0000,2850.0000,hobby
2016-03-31 00:00:00,1023.0000,1415.0000,71.0000,2509.0000,hobby
2016-04-01 00:00:00,899.0000,1487.0000,79.0000,2465.0000,hobby
2016-04-02 00:00:00,754.0000,1795.0000,42.0000,2591.0000,hobby
2016-04-03 00:00:00,845.0000,2153.0000,40.0000,3038.0000,hobby
2016-04-04 00:00:00,1001.0000,2072.0000,54.0000,3127.0000,hobby
2016-04-05 00:00:00,1059.0000,1755.0000,105.0000,2919.0000,hobby
2016-04-06 00:00:00,982.0000,1773.0000,42.0000,2797.0000,hobby
2016-04-07 00:00:00,983.0000,1764.0000,63.0000,2810.0000,hobby
2016-04-08 00:00:00,937.0000,1593.0000,47.0000,2577.0000,hobby
2016-04-09 00:00:00,743.0000,1884.0000,22.0000,2649.0000,hobby
2016-04-10 00:00:00,762.0000,2278.0000,28.0000,3068.0000,hobby
2016-04-11 00:00:00,1021.0000,1824.0000,27.0000,2872.0000,hobby
2016-04-12 00:00:00,958.0000,1637.0000,54.0000,2649.0000,hobby
2016-04-13 00:00:00,851.0000,1657.0000,32.0000,2540.0000,hobby
2016-04-14 00:00:00,913.0000,1718.0000,28.0000,2659.0000,hobby
2016-04-15 00:00:00,854.0000,1550.0000,44.0000,2448.0000,hobby
2016-04-16 00:00:00,719.0000,1730.0000,6.0000,2455.0000,hobby
2016-04-17 00:00:00,748.0000,2132.0000,16.0000,2896.0000,hobby
2016-04-18 00:00:00,1002.0000,2000.0000,37.0000,3039.0000,hobby
2016-04-19 00:00:00,965.0000,1781.0000,30.0000,2776.0000,hobby
2016-04-20 00:00:00,987.0000,1696.0000,50.0000,2733.0000,hobby
2016-04-21 00:00:00,1001.0000,1763.0000,44.0000,2808.0000,hobby
2016-04-22 00:00:00,916.0000,1734.0000,28.0000,2678.0000,hobby
2016-04-23 00:00:00,710.0000,1785.0000,11.0000,2506.0000,hobby
2016-04-24 00:00:00,775.0000,2167.0000,9.0000,2951.0000,hobby
2016-04-25 00:00:00,998.0000,1883.0000,48.0000,2929.0000,hobby
2016-04-26 00:00:00,1044.0000,2078.0000,50.0000,3172.0000,hobby
2016-04-27 00:00:00,1013.0000,2314.0000,42.0000,3369.0000,hobby
2016-04-28 00:00:00,913.0000,1721.0000,67.0000,2701.0000,hobby
2016-04-29 00:00:00,883.0000,1609.0000,34.0000,2526.0000,hobby
2016-04-30 00:00:00,690.0000,1552.0000,19.0000,2261.0000,hobby
2016-05-01 00:00:00,759.0000,2037.0000,23.0000,2819.0000,hobby
2016-05-02 00:00:00,966.0000,1885.0000,47.0000,2898.0000,hobby
2016-05-03 00:00:00,998.0000,2035.0000,57.0000,3090.0000,hobby
2016-05-04 00:00:00,820.0000,3012.0000,43.0000,3875.0000,hobby
